id_statoedificioentita;id_statoedificio;id_catastro;id_situazione;entita;data_limite;mensile;m2;prezzo_vendita;tmstmp;ordine;sigillato;note;chiave;chiaveoccupante;tipoentita;codiceallarme;inquilino;richiestauscita;m2t
9653;914;7084;NULL;0 - 01;NULL;NULL;186;NULL;0x00000000015471DC;1;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9654;914;7084;NULL;01 - ;NULL;NULL;176;NULL;0x00000000015471DD;2;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9655;914;7084;NULL;01 - ;NULL;NULL;176;NULL;0x00000000015471DE;3;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9656;914;7084;NULL;02 - ;NULL;NULL;132;NULL;0x00000000015471DF;4;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9657;914;7084;NULL;0 - 02;NULL;NULL;121;NULL;0x00000000015471E0;5;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9658;915;40596;NULL;00 - 01;NULL;NULL;2532;NULL;0x00000000015471E1;1;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
9659;915;40596;NULL;01 - 01;NULL;NULL;1619;NULL;0x00000000015471E2;2;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
9660;915;40596;NULL;02 - 01;NULL;NULL;1619;NULL;0x00000000015471E3;3;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
9661;916;40598;NULL;-2 - 00;NULL;NULL;5524;NULL;0x00000000015471E4;1;0;NULL;0;0;APARCAMIENTO;NULL;NULL;0;0
9662;916;40598;NULL;-1 - 00;NULL;NULL;5524;NULL;0x00000000015471E5;2;0;NULL;0;0;APARCAMIENTO;NULL;NULL;0;0
9663;916;40598;NULL;SS - 00;NULL;NULL;638;NULL;0x00000000015471E6;3;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
9664;916;40598;NULL;SS - 00;NULL;NULL;158;NULL;0x00000000015471E7;4;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9665;916;40598;NULL;SS - 00;NULL;NULL;656;NULL;0x00000000015471E8;5;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9666;916;40598;NULL;00 - 00;NULL;NULL;361;NULL;0x00000000015471E9;6;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
9667;916;40598;NULL;00 - 00;NULL;NULL;255;NULL;0x00000000015471EA;7;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
9668;916;40598;NULL;00 - 00;NULL;NULL;563;NULL;0x00000000015471EB;8;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9669;916;40598;NULL;01 - 00;NULL;NULL;1011;NULL;0x00000000015471EC;9;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9670;916;40598;NULL;02 - 00;NULL;NULL;1011;NULL;0x00000000015471ED;10;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9671;916;40598;NULL;03 - 00;NULL;NULL;1295;NULL;0x00000000015471EE;11;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9672;916;40598;NULL;04 - 00;NULL;NULL;1295;NULL;0x00000000015471EF;12;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9673;916;40598;NULL;05 - 00;NULL;NULL;1295;NULL;0x00000000015471F0;13;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9674;916;40598;NULL;06 - 00;NULL;NULL;1295;NULL;0x00000000015471F1;14;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9675;916;40598;NULL;07 - 00;NULL;NULL;1295;NULL;0x00000000015471F2;15;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9676;916;40598;NULL;08 - 00;NULL;NULL;1295;NULL;0x00000000015471F3;16;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9677;916;40598;NULL;09 - 00;NULL;NULL;1295;NULL;0x00000000015471F4;17;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9678;916;40598;NULL;10 - 00;NULL;NULL;1295;NULL;0x00000000015471F5;18;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9679;916;40598;NULL;11 - 00;NULL;NULL;1295;NULL;0x00000000015471F6;19;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9680;916;40598;NULL;12 - 00;NULL;NULL;1295;NULL;0x00000000015471F7;20;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9681;916;40598;NULL;13 - 00;NULL;NULL;1295;NULL;0x00000000015471F8;21;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9682;916;40598;NULL;14 - 00;NULL;NULL;1295;NULL;0x00000000015471F9;22;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9683;916;40598;NULL;15 - 00;NULL;NULL;1295;NULL;0x00000000015471FA;23;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9684;916;40598;NULL;16 - 00;NULL;NULL;1295;NULL;0x00000000015471FB;24;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9685;916;40598;NULL;17 - 00;NULL;NULL;1295;NULL;0x00000000015471FC;25;0;NULL;0;0;OFICINA;NULL;NULL;0;0
9686;917;7127;NULL;-1 - ;NULL;NULL;133;NULL;0x00000000015471FD;1;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9687;917;7127;NULL;0 - 01;NULL;NULL;711;NULL;0x00000000015471FE;2;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9688;917;7127;NULL;0 - ;NULL;NULL;133;NULL;0x00000000015471FF;3;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9689;917;7127;NULL;01 - ;NULL;NULL;133;NULL;0x0000000001547201;4;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9690;917;7127;NULL;02 - ;NULL;NULL;845;NULL;0x0000000001547202;5;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9691;918;10363;NULL;0 - 01;NULL;NULL;35;NULL;0x0000000001547203;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9692;918;10363;NULL;AL - 01;NULL;NULL;35;NULL;0x0000000001547204;2;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9693;918;10363;NULL;0 - 02;NULL;NULL;30;NULL;0x0000000001547205;3;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9694;918;10363;NULL;AL - 02;NULL;NULL;61;NULL;0x0000000001547206;4;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9695;918;10363;NULL;0 - 03;NULL;NULL;35;NULL;0x0000000001547207;5;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
9696;918;10363;NULL;0 - 01;NULL;NULL;68;NULL;0x0000000001547208;6;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9697;918;10363;NULL;0 - 02;NULL;NULL;64;NULL;0x0000000001547209;7;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9698;918;10363;NULL;AL - 01;NULL;NULL;35;NULL;0x000000000154720A;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9699;918;10363;NULL;EN - 01;NULL;NULL;67;NULL;0x000000000154720B;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9700;918;10363;NULL;EN - 02;NULL;NULL;67;NULL;0x000000000154720C;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9701;918;10363;NULL;01 - 01;NULL;NULL;67;NULL;0x000000000154720D;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9702;918;10363;NULL;01 - 02;NULL;NULL;67;NULL;0x000000000154720E;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9703;918;10363;NULL;01 - 03;NULL;NULL;67;NULL;0x000000000154720F;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9704;918;10363;NULL;01 - 04;NULL;NULL;67;NULL;0x0000000001547210;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9705;918;10363;NULL;02 - 01;NULL;NULL;67;NULL;0x0000000001547211;15;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9706;918;10363;NULL;02 - 02;NULL;NULL;67;NULL;0x0000000001547212;16;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9707;918;10363;NULL;02 - 03;NULL;NULL;67;NULL;0x0000000001547213;17;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9708;918;10363;NULL;02 - 04;NULL;NULL;67;NULL;0x0000000001547214;18;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9709;918;10363;NULL;03 - 01;NULL;NULL;67;NULL;0x0000000001547215;19;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9710;918;10363;NULL;03 - 02;NULL;NULL;67;NULL;0x0000000001547216;20;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9711;918;10363;NULL;03 - 03;NULL;NULL;67;NULL;0x0000000001547217;21;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9712;918;10363;NULL;03 - 04;NULL;NULL;67;NULL;0x0000000001547218;22;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9713;918;10363;NULL;04 - 01;NULL;NULL;67;NULL;0x0000000001547219;23;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9714;918;10363;NULL;04 - 02;NULL;NULL;67;NULL;0x000000000154721A;24;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9715;918;10363;NULL;04 - 03;NULL;NULL;67;NULL;0x000000000154721B;25;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9716;918;10363;NULL;04 - 04;NULL;NULL;67;NULL;0x000000000154721C;26;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9717;918;10363;NULL;05 - 01;NULL;NULL;67;NULL;0x000000000154721D;27;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9718;918;10363;NULL;05 - 02;NULL;NULL;67;NULL;0x000000000154721E;28;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9719;918;10363;NULL;05 - 03;NULL;NULL;67;NULL;0x000000000154721F;29;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9720;918;10363;NULL;05 - 04;NULL;NULL;67;NULL;0x0000000001547220;30;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9721;918;10363;NULL;+1 - 01;NULL;NULL;67;NULL;0x0000000001547221;31;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9722;918;10363;NULL;+1 - 02;NULL;NULL;67;NULL;0x0000000001547222;32;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9723;918;10363;NULL;+1 - 03;NULL;NULL;43;NULL;0x0000000001547223;33;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9724;918;10363;NULL;+1 - 04;NULL;NULL;43;NULL;0x0000000001547224;34;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9725;918;10363;NULL; - ;NULL;NULL;198;NULL;0x0000000001547225;35;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
9726;919;20903;NULL;0 - 01;NULL;NULL;1197;NULL;0x0000000001547226;1;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
9727;919;20903;NULL;01 - ;NULL;NULL;1197;NULL;0x0000000001547227;2;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
9728;919;20903;NULL;02 - ;NULL;NULL;72;NULL;0x0000000001547228;3;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
9729;919;20903;NULL;0 - ;NULL;NULL;390;NULL;0x0000000001547229;4;0;NULL;0;0;ENSEÑANZA;NULL;NULL;0;0
9730;920;18142;NULL;-1 - 01;NULL;NULL;5843;NULL;0x000000000154722A;1;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
9731;920;18142;NULL;-1 - 02;NULL;NULL;5373;NULL;0x000000000154722B;2;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
9732;920;18142;NULL;-1 - 03;NULL;NULL;5373;NULL;0x000000000154722C;3;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
9733;921;40610;NULL;00 - 01;NULL;NULL;609;NULL;0x000000000154722D;1;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9734;921;40610;NULL;01 - ;NULL;NULL;575;NULL;0x000000000154722E;2;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9735;921;40610;NULL;02 - ;NULL;NULL;575;NULL;0x000000000154722F;3;0;NULL;0;0;PUBLICO;NULL;NULL;0;0
9736;922;40611;NULL;-1 - 01;NULL;NULL;4661;NULL;0x0000000001547230;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9737;922;40611;NULL;00 - ;NULL;NULL;129;NULL;0x0000000001547231;2;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
9738;922;40611;NULL;00 - ;NULL;NULL;18;NULL;0x0000000001547232;3;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
9739;923;7279;NULL;0 - ;NULL;NULL;140;NULL;0x0000000001547233;1;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
9740;923;7279;NULL;EN - 01;NULL;NULL;57;NULL;0x0000000001547234;2;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9741;923;7279;NULL;EN - 02;NULL;NULL;57;NULL;0x0000000001547235;3;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9742;923;7279;NULL;EN - 03;NULL;NULL;56;NULL;0x0000000001547236;4;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9743;923;7279;NULL;01 - 01;NULL;NULL;60;NULL;0x0000000001547237;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9744;923;7279;NULL;01 - 02;NULL;NULL;60;NULL;0x0000000001547238;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9745;923;7279;NULL;01 - 03;NULL;NULL;60;NULL;0x0000000001547239;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9746;923;7279;NULL;02 - 01;NULL;NULL;60;NULL;0x000000000154723A;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9747;923;7279;NULL;02 - 02;NULL;NULL;60;NULL;0x000000000154723B;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9748;923;7279;NULL;02 - 03;NULL;NULL;60;NULL;0x000000000154723C;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9749;923;7279;NULL;03 - 01;NULL;NULL;60;NULL;0x000000000154723D;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9750;923;7279;NULL;03 - 02;NULL;NULL;60;NULL;0x000000000154723E;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9751;923;7279;NULL;03 - 03;NULL;NULL;60;NULL;0x000000000154723F;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9752;923;7279;NULL;04 - 01;NULL;NULL;60;NULL;0x0000000001547240;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9753;923;7279;NULL;04 - 02;NULL;NULL;60;NULL;0x0000000001547241;15;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9754;923;7279;NULL;04 - 03;NULL;NULL;60;NULL;0x0000000001547242;16;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9755;923;7279;NULL;05 - 01;NULL;NULL;60;NULL;0x0000000001547243;17;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9756;923;7279;NULL;05 - 02;NULL;NULL;60;NULL;0x0000000001547244;18;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9757;923;7279;NULL;05 - 03;NULL;NULL;60;NULL;0x0000000001547245;19;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9758;923;7279;NULL;06 - 01;NULL;NULL;60;NULL;0x0000000001547246;20;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9759;923;7279;NULL;06 - 02;NULL;NULL;60;NULL;0x0000000001547247;21;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9760;923;7279;NULL;06 - 03;NULL;NULL;60;NULL;0x0000000001547248;22;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9761;923;7279;NULL;07 - 01;NULL;NULL;60;NULL;0x0000000001547249;23;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9762;923;7279;NULL;07 - 02;NULL;NULL;60;NULL;0x000000000154724A;24;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9763;923;7279;NULL;07 - 03;NULL;NULL;60;NULL;0x000000000154724B;25;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9764;923;7279;NULL;+1 - 01;NULL;NULL;55;NULL;0x000000000154724C;26;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9765;923;7279;NULL;+2 - ;NULL;NULL;16;NULL;0x000000000154724D;27;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9766;923;7279;NULL;+1 - 02;NULL;NULL;55;NULL;0x000000000154724E;28;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9767;923;7279;NULL;+2 - ;NULL;NULL;28;NULL;0x000000000154724F;29;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9768;923;7279;NULL; - ;NULL;NULL;223;NULL;0x0000000001547250;30;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
9769;924;7280;NULL;0 - 01;NULL;NULL;160;NULL;0x0000000001547251;1;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9770;924;7280;NULL;0 - 02;NULL;NULL;38;NULL;0x0000000001547252;2;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9771;924;7280;NULL;0 - 03;NULL;NULL;156;NULL;0x0000000001547253;3;0;NULL;0;0;INDUSTRIAL;NULL;NULL;0;0
9772;924;7280;NULL;0 - 04;NULL;NULL;42;NULL;0x0000000001547254;4;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9773;924;7280;NULL;PR - 01;NULL;NULL;146;NULL;0x0000000001547255;5;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9774;924;7280;NULL;PR - 02;NULL;NULL;146;NULL;0x0000000001547256;6;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9775;924;7280;NULL;01 - 01;NULL;NULL;146;NULL;0x0000000001547257;7;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9776;924;7280;NULL;01 - 02;NULL;NULL;146;NULL;0x0000000001547258;8;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9777;924;7280;NULL;02 - 01;NULL;NULL;146;NULL;0x0000000001547259;9;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9778;924;7280;NULL;02 - 02;NULL;NULL;146;NULL;0x000000000154725A;10;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9779;924;7280;NULL;03 - 01;NULL;NULL;146;NULL;0x000000000154725B;11;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9780;924;7280;NULL;03 - 02;NULL;NULL;146;NULL;0x000000000154725C;12;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9781;924;7280;NULL;04 - 01;NULL;NULL;146;NULL;0x000000000154725D;13;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9782;924;7280;NULL;04 - 02;NULL;NULL;146;NULL;0x000000000154725E;14;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9783;924;7280;NULL;05 - 01;NULL;NULL;146;NULL;0x000000000154725F;15;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9784;924;7280;NULL;05 - 02;NULL;NULL;146;NULL;0x0000000001547260;16;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9785;924;7280;NULL;06 - 01;NULL;NULL;146;NULL;0x0000000001547261;17;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9786;924;7280;NULL;06 - 02;NULL;NULL;146;NULL;0x0000000001547262;18;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9787;924;7280;NULL;07 - 01;NULL;NULL;130;NULL;0x0000000001547263;19;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9788;924;7280;NULL;07 - 02;NULL;NULL;130;NULL;0x0000000001547264;20;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9789;924;7280;NULL;+1 - ;NULL;NULL;98;NULL;0x0000000001547265;21;0;NULL;0;0;VIVIENDA;NULL;NULL;0;0
9790;924;7280;NULL; - ;NULL;NULL;177;NULL;0x0000000001547266;22;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
9791;925;10855;NULL;0 - ;NULL;NULL;345;NULL;0x0000000001547267;1;0;NULL;0;0;COMERCIO;NULL;NULL;0;0
9792;925;10855;NULL;01 - ;NULL;NULL;272;NULL;0x0000000001547268;2;0;NULL;0;0;ESPECTACULOS;NULL;NULL;0;0
9793;925;10855;NULL;02 - ;NULL;NULL;272;NULL;0x0000000001547269;3;0;NULL;0;0;ESPECTACULOS;NULL;NULL;0;0
9794;925;10855;NULL;03 - ;NULL;NULL;272;NULL;0x000000000154726A;4;0;NULL;0;0;ESPECTACULOS;NULL;NULL;0;0
9795;925;10855;NULL;04 - ;NULL;NULL;272;NULL;0x000000000154726B;5;0;NULL;0;0;ESPECTACULOS;NULL;NULL;0;0
9796;925;10855;NULL; - ;NULL;NULL;108;NULL;0x000000000154726C;6;0;NULL;0;0;ELEMENTOS COMUNES;NULL;NULL;0;0
9797;926;7273;NULL;-4 - 01;NULL;NULL;440;NULL;0x000000000154726D;1;0;NULL;0;0;ALMACEN;NULL;NULL;0;0
9798;926;7273;NULL;-1 - 01;NULL;NULL;1053;NULL;0x000000000154726E;2;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9799;926;7273;NULL;SM - 01;NULL;NULL;312;NULL;0x000000000154726F;3;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9800;926;7273;NULL;00 - 01;NULL;NULL;660;NULL;0x0000000001547270;4;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9801;926;7273;NULL;01 - 01;NULL;NULL;500;NULL;0x0000000001547271;5;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9802;926;7273;NULL;02 - 01;NULL;NULL;854;NULL;0x0000000001547272;6;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9803;926;7273;NULL;03 - 01;NULL;NULL;734;NULL;0x0000000001547273;7;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9804;926;7273;NULL;04 - 01;NULL;NULL;811;NULL;0x0000000001547274;8;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9805;926;7273;NULL;05 - 01;NULL;NULL;869;NULL;0x0000000001547275;9;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9806;926;7273;NULL;06 - 01;NULL;NULL;869;NULL;0x0000000001547276;10;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9807;926;7273;NULL;07 - 01;NULL;NULL;869;NULL;0x0000000001547277;11;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9808;926;7273;NULL;08 - 01;NULL;NULL;869;NULL;0x0000000001547278;12;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9809;926;7273;NULL;09 - 01;NULL;NULL;869;NULL;0x0000000001547279;13;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9810;926;7273;NULL;10 - 01;NULL;NULL;869;NULL;0x000000000154727A;14;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9811;926;7273;NULL;11 - 01;NULL;NULL;869;NULL;0x000000000154727B;15;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9812;926;7273;NULL;12 - 01;NULL;NULL;869;NULL;0x000000000154727C;16;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9813;926;7273;NULL;13 - 01;NULL;NULL;869;NULL;0x000000000154727D;17;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9814;926;7273;NULL;14 - 01;NULL;NULL;869;NULL;0x000000000154727E;18;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9815;926;7273;NULL;15 - 01;NULL;NULL;869;NULL;0x000000000154727F;19;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9816;926;7273;NULL;16 - 01;NULL;NULL;869;NULL;0x0000000001547280;20;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9817;926;7273;NULL;17 - 01;NULL;NULL;869;NULL;0x0000000001547281;21;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9818;926;7273;NULL;18 - 01;NULL;NULL;869;NULL;0x0000000001547282;22;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9819;926;7273;NULL;19 - 01;NULL;NULL;811;NULL;0x0000000001547283;23;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9820;926;7273;NULL;20 - 01;NULL;NULL;811;NULL;0x0000000001547284;24;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9821;926;7273;NULL;21 - 01;NULL;NULL;811;NULL;0x0000000001547285;25;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9822;926;7273;NULL;22 - 01;NULL;NULL;811;NULL;0x0000000001547286;26;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9823;926;7273;NULL;23 - 01;NULL;NULL;89;NULL;0x0000000001547287;27;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9824;927;20925;NULL;-1 - 02;NULL;NULL;254;NULL;0x0000000001547288;1;0;NULL;0;0;APARCAMIENTO;NULL;NULL;0;0
9825;927;20925;NULL;-1 - 01;NULL;NULL;431;NULL;0x0000000001547289;2;0;NULL;0;0;APARCAMIENTO;NULL;NULL;0;0
9826;927;20925;NULL;0 - ;NULL;NULL;431;NULL;0x000000000154728A;3;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9827;927;20925;NULL;AL - ;NULL;NULL;73;NULL;0x000000000154728B;4;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9828;927;20925;NULL;01 - ;NULL;NULL;199;NULL;0x000000000154728C;5;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9829;927;20925;NULL;02 - ;NULL;NULL;199;NULL;0x000000000154728D;6;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9830;927;20925;NULL;03 - ;NULL;NULL;199;NULL;0x000000000154728E;7;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9831;927;20925;NULL;04 - ;NULL;NULL;199;NULL;0x000000000154728F;8;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9832;927;20925;NULL;05 - ;NULL;NULL;199;NULL;0x0000000001547290;9;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9833;927;20925;NULL;06 - ;NULL;NULL;199;NULL;0x0000000001547291;10;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9834;927;20925;NULL;07 - ;NULL;NULL;18;NULL;0x0000000001547292;11;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9835;928;7274;NULL;-1 - ;NULL;NULL;289;NULL;0x0000000001547293;1;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9836;928;7274;NULL;0 - ;NULL;NULL;289;NULL;0x0000000001547294;2;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9837;928;7274;NULL;AL - ;NULL;NULL;289;NULL;0x0000000001547295;3;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9838;928;7274;NULL;01 - ;NULL;NULL;261;NULL;0x0000000001547296;4;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9839;928;7274;NULL;02 - ;NULL;NULL;261;NULL;0x0000000001547297;5;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9840;928;7274;NULL;03 - ;NULL;NULL;261;NULL;0x0000000001547298;6;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9841;928;7274;NULL;04 - ;NULL;NULL;261;NULL;0x0000000001547299;7;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
9842;928;7274;NULL;05 - ;NULL;NULL;261;NULL;0x000000000154729A;8;0;NULL;0;0;HOTELERO;NULL;NULL;0;0
